form	lemma	POS	morph
གླེང་	གླེང་	NO_POS
འོ་	གོ་	PART
། །		PUNCT
དང་	དང་	NO_POS
ངོ་	གོ་	PART
།་		PUNCT
ནི་	ནི་	NO_POS
གསལ་བྱེད་	གསལ་བྱེད་	NOUN
ང་	ང་	PRON
།་		PUNCT
ན་རེ་	ན་རེ་	ADP
།		PUNCT
གཞན་སེལ་	གཞན་སེལ་	NO_POS
བརྗོད་པ་	བརྗོད་པ་	VERB
འི་	གི་	PART
སྒྲ་	སྒྲ་	NOUN
སེལ་བ་	སེལ་བ་	VERB
ས་	གིས་	PART
འཇུག་	འཇུག་	VERB
གམ་	གམ་	PART
མི་	མི་	PART
འཇུག་	འཇུག་	VERB
།		PUNCT
དང་པོ་	དང་པོ་	ADJ
ལྟ་	ལྟ་	OTHER
ན་	ལ་	PART
ཐུག་མེད་	ཐུག་མེད་	NO_POS
དུ་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
ལ་	ལ་	PART
།		PUNCT
གཉིས་པ་	གཉིས་པ་	NUM
ལྟ་	ལྟ་	OTHER
ན་	ལ་	PART
།		PUNCT
སྒྲ་	སྒྲ་	NOUN
རྟོག་	རྟོག་	VERB
ཐམས་ཅད་	ཐམས་ཅད་	DET
སེལ་འཇུག་	སེལ་འཇུག་	NO_POS
ཡིན་པ་	ཡིན་པ་	AUX
འགལ་	འགལ་	VERB
ལོ་	གོ་	PART
ཞེ་ན་	ཅེ་ན་	PART
།		PUNCT
ཤེས་བྱ་	ཤེས་བྱ་	VERB
ཆོས་ཅན་	ཆོས་ཅན་	NOUN
།		PUNCT
ཤིང་	ཅིང་	PART
གི་	གི་	PART
ཁྱད་པར་	ཁྱད་པར་	NOUN
ཤིང་	ཅིང་	PART
མིན་	མིན་	AUX
དེ་དག་	དེ་དག་	OTHER
ལ་	ལ་	ADP
ས་	གིས་	PART
ཐ་དད་པ་	ཐ་དད་པ་	ADJ
ར་	ལ་	PART
མཚུངས་པ་	མཚུངས་པ་	VERB
འི་	གི་	PART
རྒྱུ་	རྒྱུ་	NOUN
ཤིང་	ཅིང་	PART
གི་	གི་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
སྣང་བ་	སྣང་བ་	VERB
ཅན་	ཅན་	PART
ལ་	ལ་	PART
ཤིང་	ཅིང་	PART
སྒྲ་	སྒྲ་	NOUN
འགོད་	འགོད་	NO_POS
དེ་	སྟེ་	PART
།		PUNCT
གང་ཞིག་	གང་ཞིག་	NO_POS
གང་	གང་	NO_POS
ལ་	ལ་	ADP
ས་	གིས་	PART
ཐ་དད་པ་	ཐ་དད་པ་	ADJ
འི་	གི་	PART
ཤིང་	ཅིང་	PART
མིན་	མིན་	AUX
དེ་ལས་	དེ་ལས་	NO_POS
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
བཟློག་	བཟློག་	VERB
ན་	ནས་	PART
ཤིངེ་		NON_WORD
གི་	གི་	PART
བརྡ་	བརྡ་	NOUN
སྦྱོར་བ་	སྦྱོར་བ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
གཉིས་པ་	གཉིས་པ་	NUM
ནི་	ནི་	NO_POS
།		PUNCT
ཆོས་ཅན་	ཆོས་ཅན་	NOUN
།		PUNCT
		
		
བ་	པ་	PART
		
ཤིང་	ཅིང་	PART
མ་	མ་	PART
ཡིན་	ཡིན་	NO_POS
ལས་ལོག་པ་	ལས་ལོག་པ་	NO_POS
ར་	ལ་	PART
སྣང་བ་	སྣང་བ་	VERB
དེ་ཉིད་	དེ་ཉིད་	NOUN
ཤིང་	ཅིང་	PART
ཞེས་་	ཞེས་པ་	PART
འི་	གི་	PART
སྒྲ་	སྒྲ་	NOUN
འི་	གི་	PART
ཡུལ་	ཡུལ་	NOUN
དུ་	ལ་	PART
སློབ་དཔོན་	སློབ་དཔོན་	NOUN
གྱིས་	གིས་	PART
རབ་ཏུ་	རབ་ཏུ་	NO_POS
བཤད་	བཤད་	VERB
དེ་	སྟེ་	PART
།		PUNCT
དོན་གཞན་	དོན་གཞན་	NO_POS
ལ་	ལ་	ADP
ས་	གིས་	PART
བཟློག་པ་	བཟློག་པ་	VERB
ཡི་	གིས་	PART
དངོས་པོ་	དངོས་པོ་	NOUN
དེ་	དེ་	DET
འི་	གི་	PART
ཆ་	ཆ་	NOUN
འགའ་ཞིག་	འགའ་ཞིག་	OTHER
རྟོགས་པ་	རྟོགས་པ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
ཞེས་་	ཞེས་པ་	PART
དང་	དང་	NO_POS
།		PUNCT
སྒྲ་	སྒྲ་	NOUN
ས་	གིས་	PART
དོན་གཞན་	དོན་གཞན་	NO_POS
ལ་	ལ་	ADP
ས་	གིས་	PART
ལྡོག་པ་	ལྡོག་པ་	VERB
ས་	གིས་	PART
ཁྱད་པར་	ཁྱད་པར་	NOUN
དུ་	ལ་	PART
བྱས་པ་	བྱས་པ་	VERB
འི་	གི་	PART
དངོས་པོ་	དངོས་པོ་	NOUN
དག་	དག་	DET
ཁོ་ན་	ཁོ་ན་	DET
རྗོད་	རྗོད་	VERB
དོ་	གོ་	PART
། །		PUNCT
ཞེས་་	ཞེས་པ་	PART
དང་	དང་	NO_POS
།		PUNCT
སྒྲ་	སྒྲ་	NOUN
ས་	གིས་	PART
ནི་སྒྲ་	ནི་སྒྲ་	NO_POS
དང་	དང་	NO_POS
དོན་གཞན་	དོན་གཞན་	NO_POS
སེལ་བ་	སེལ་བ་	VERB
ར་	ལ་	PART
བྱེད་	བྱེད་	VERB
ཅིང་	ཅིང་	PART
རང་	རང་	PRON
གི་	གི་	PART
དོན་	དོན་	NOUN
རྗོད་པ་	རྗོད་པ་	VERB
ར་	ལ་	PART
བྱེད་	བྱེད་	VERB
དོ་	གོ་	PART
། །		PUNCT
ཞེ་	ཅེས་	PART
གསུངས་པ་	གསུངས་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
གསུམ་པ་	གསུམ་པ་	NUM
ནི་	ནི་	NO_POS
།		PUNCT
ཤིང་	ཅིང་	PART
མ་ཡིན་པ་	མ་ཡིན་པ་	OTHER
ས་	གིས་	PART
ལོག་པ་	ལོག་པ་	VERB
ར་	ལ་	PART
སྣང་བ་	སྣང་བ་	VERB
འདི་	འདི་	DET
ལ་	ལ་	ADP
འང་	ཀྱང་	PART
ཆོས་ཅན་	ཆོས་ཅན་	NOUN
།		PUNCT
ངོ་བོ་	ངོ་བོ་	NOUN
ཅུང་ཟད་	ཅུང་ཟད་	ADV
མེད་	མེད་	VERB
དེ་	སྟེ་	PART
།		PUNCT
སྒྲོ་	སྒྲོ་	NOUN
བཏགས་	བཏགས་	VERB
ཡིན་པ་	ཡིན་པ་	AUX
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
ཤིང་	ཅིང་	PART
རྟོགས་པ་	རྟོགས་པ་	VERB
དེ་ལས་	དེ་ལས་	NO_POS
ནི་	ནི་	NO_POS
ཤིང་	ཅིང་	PART
མ་ཡིན་པ་	མ་ཡིན་པ་	OTHER
ས་	གིས་	PART
ལྡོག་པ་	ལྡོག་པ་	VERB
འགའ་	འགའ་	DET
ཡི་	གིས་	PART
ཁྱད་པར་	ཁྱད་པར་	NOUN
དུ་	ལ་	PART
བྱས་པ་	བྱས་པ་	VERB
རྟོགས་པ་	རྟོགས་པ་	VERB
ར་	ལ་	PART
འགྱུར་བ་	འགྱུར་བ་	VERB
དོན་གཞན་པ་	དོན་གཞན་པ་	NO_POS
འགའ་ཡང་	འགའ་ཡང་	NO_POS
མེད་	མེད་	VERB
དེ་	སྟེ་	PART
།		PUNCT
ཤིང་	ཅིང་	PART
ཞེས་་	ཞེས་པ་	PART
འི་	གི་	PART
སྒྲ་	སྒྲ་	NOUN
རྣམས་	རྣམས་	DET
ལས་ཤིང་	ལས་ཤིང་	NO_POS
མིན་	མིན་	AUX
ལས་ལོག་པ་	ལས་ལོག་པ་	NO_POS
ར་	ལ་	PART
སྣང་བ་	སྣང་བ་	VERB
དེ་	སྟེ་	PART
རྟོགས་པ་	རྟོགས་པ་	VERB
ཉིད་	ཉིད་	DET
ཀྱི་	གི་	PART
སྒོ་	སྒོ་	NOUN
ན་	ནས་	PART
གཞན་	གཞན་	DET
ཤིང་	ཅིང་	PART
མིན་པ་	མིན་པ་	VERB
ས་	གིས་	PART
ལྡོག་པ་	ལྡོག་པ་	VERB
རྟོགས་པ་	རྟོགས་པ་	VERB
ར་	ལ་	PART
འགྱུར་བ་	འགྱུར་བ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
ཤིང་	ཅིང་	PART
མིན་	མིན་	AUX
བཅད་	བཅད་	VERB
ན་	ནས་	PART
ཤིང་	ཅིང་	PART
རྗོད་	རྗོད་	VERB
ན་	ལ་	PART
།		PUNCT
ཤིང་	ཅིང་	PART
མ་	མ་	PART
ཡིན་	ཡིན་	NO_POS
གཅོད་པ་	གཅོད་པ་	VERB
འི་	གི་	PART
སྒྲ་	སྒྲ་	NOUN
དང་	དང་	NO_POS
ཤིང་	ཅིང་	PART
ཞེས་་	ཞེས་པ་	PART
འི་	གི་	PART
སྒྲ་	སྒྲ་	NOUN
གཉིས་	གཉིས་	NUM
བྱེད་	བྱེད་	VERB
		
ཚང་མ་	ཚང་མ་	OTHER
རྣམ་འགྲེལ་	རྣམ་འགྲེལ་	PROPN
ལེསར་		NON_WORD
ང་ར་	ང་ར་	NO_POS
བཅད་པ་	བཅད་པ་	VERB
འེས་		NON_WORD
བྱ་བ་	བྱ་བ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
རང་	རང་	PRON
ངོན་		NON_WORD
རྗེས་	རྗེས་	NOUN
དཔ་		NON_WORD
ག་	ག་	PRON
ངེ་	ངེ་	NO_POS
འུ་	འུ་	NO_POS
།		PUNCT
དབོ་	དབོ་	NO_POS
ས་	གིས་	PART
ང་	ང་	PRON
།		PUNCT
འང་	ཀྱང་	PART
མིན་	མིན་	AUX
ཏེ་	སྟེ་	PART
།		PUNCT
ཤིང་	ཅིང་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
ས་	གིས་	PART
ཤིང་	ཅིང་	PART
མིན་	མིན་	AUX
བཅད་	བཅད་	VERB
ང་	ང་	PRON
།་		PUNCT
བོ་བ་	བོ་བ་	NO_POS
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
ཏེ་	སྟེ་	PART
།		PUNCT
ཤིང་	ཅིང་	PART
དང་	དང་	NO_POS
ཤིང་	ཅིང་	PART
མིན་	མིན་	AUX
ཕན་ཚུན་	ཕན་ཚུན་	ADV
ཕུང་	ཕུང་	VERB
གསུམ་	གསུམ་	NUM
ཡོད་པ་	ཡོད་པ་	VERB
མིན་པ་	མིན་པ་	VERB
འི་	གི་	PART
དངོས་འགལ་	དངོས་འགལ་	NO_POS
ཡིན་པ་	ཡིན་པ་	AUX
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
ཤིང་	ཅིང་	PART
མ་	མ་	PART
ཡིན་	ཡིན་	NO_POS
ལས་ལོག་པ་	ལས་ལོག་པ་	NO_POS
ར་	ལ་	PART
སྣང་བ་	སྣང་བ་	VERB
འདི་	འདི་	DET
ཆོས་ཅན་	ཆོས་ཅན་	NOUN
།		PUNCT
དོན་དམ་	དོན་དམ་	NOUN
མིན་	མིན་	AUX
ཏེ་	སྟེ་	PART
།		PUNCT
དངོས་མེད་	དངོས་མེད་	NOUN
མིན་པ་	མིན་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
དངོས་པོ་	དངོས་པོ་	NOUN
དང་	དང་	NO_POS
ལྡན་པ་	ལྡན་པ་	VERB
ཉིད་	ཉིད་	DET
དུ་	ལ་	PART
མཐོང་བ་	མཐོང་བ་	VERB
བློ་	བློ་	NOUN
ཡི་	གིས་	PART
བསླད་པ་	བསླད་པ་	VERB
དེ་ཉིད་	དེ་ཉིད་	NOUN
ཀྱི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
དེ་ལས་	དེ་ལས་	NO_POS
གཞན་	གཞན་	DET
དུ་	ལ་	PART
དངོས་པོ་	དངོས་པོ་	NOUN
ཡིན་	ཡིན་	NO_POS
ན་	ལ་	PART
།		PUNCT
ཤིང་	ཅིང་	PART
གི་	གི་	PART
དངོས་པོ་	དངོས་པོ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
ལྡོག་པ་	ལྡོག་པ་	VERB
ར་	ལ་	PART
སྣང་བ་	སྣང་བ་	VERB
ཆོས་ཅན་	ཆོས་ཅན་	NOUN
།		PUNCT
ཤིང་	ཅིང་	PART
གི་	གི་	PART
དངོས་པོ་	དངོས་པོ་	NOUN
ར་	ལ་	PART
མི་འགྱུར་བ་	མི་འགྱུར་བ་	NO_POS
ར་	ལ་	PART
ཐལ་	ཐལ་	VERB
།		PUNCT
ཙན་དན་	ཙན་དན་	NOUN
དང་	དང་	NO_POS
རྫས་གཅིག་	རྫས་གཅིག་	NO_POS
དང་	དང་	NO_POS
ཐ་དད་	ཐ་དད་	ADJ
གང་ཡང་	གང་ཡང་	NO_POS
མ་ཡིན་པ་	མ་ཡིན་པ་	OTHER
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
ཕྱི་མ་	ཕྱི་མ་	ADJ
མ་	མ་	PART
གྲུབ་	གྲུབ་	VERB
ན་	ལ་	PART
།		PUNCT
ཙན་དན་	ཙན་དན་	NOUN
ཆོས་ཅན་	ཆོས་ཅན་	NOUN
།		PUNCT
ཤིང་	ཅིང་	PART
མིན་	མིན་	AUX
ལས་ལོག་པ་	ལས་ལོག་པ་	NO_POS
མ་ཡིན་པ་	མ་ཡིན་པ་	OTHER
ར་	ལ་	PART
ཐལ་	ཐལ་	VERB
།		PUNCT
ཤིང་	ཅིང་	PART
མ་	མ་	PART
ཡིན་	ཡིན་	NO_POS
ལས་ལོག་པ་	ལས་ལོག་པ་	NO_POS
ར་	ལ་	PART
སྣང་བ་	སྣང་བ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
རྫ་	རྫ་	NOUN
ཐ་དད་པ་	ཐ་དད་པ་	ADJ
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
འདོད་	འདོད་	VERB
མི་	མི་	PART
ནུས་	ནུས་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
ཙན་དན་	ཙན་དན་	NOUN
འདི་	འདི་	DET
ཤིང་	ཅིང་	PART
མིན་	མིན་	AUX
འདི་	འདི་	DET
ལ་	ལ་	ADP
ས་	གིས་	PART
ཐ་དད་	ཐ་དད་	ADJ
ཅེས་	ཅེས་	PART
ནི་	ནི་	NO_POS
བརྗོད་པ་	བརྗོད་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
		
		
ན་	ལ་	PART
		
རོ་	རོ་	NOUN
།་་།		PUNCT
གསུམ་པ་	གསུམ་པ་	NUM
ཡུལ་ཅན་	ཡུལ་ཅན་	NOUN
ཕྱི་མ་	ཕྱི་མ་	ADJ
དོན་མེད་	དོན་མེད་	ADJ
དུ་ཐལ་བ་	དུ་ཐལ་བ་	NO_POS
འི་	གི་	PART
རྩོད་པ་	རྩོད་པ་	VERB
སྤང་བ་	སྤང་བ་	VERB
ལ་	ལ་	PART
གཉིས་	གཉིས་	NUM
།་		PUNCT
ཡུལ་ཅན་	ཡུལ་ཅན་	NOUN
སྔ་ཕྱི་	སྔ་ཕྱི་	ADJ
སྤྱོད་ཡུལ་	སྤྱོད་ཡུལ་	NOUN
ཐ་དད་	ཐ་དད་	ADJ
དུ་	ལ་	PART
བསྟན་པ་	བསྟན་པ་	VERB
།		PUNCT
རང་གཞན་	རང་གཞན་	NOUN
ལ་	ལ་	PART
རྣམ་གཞག་	རྣམ་གཞག་	NOUN
རུང་	རུང་	ADP
མི་	མི་	PART
རུང་	རུང་	SCONJ
གི་	གི་	PART
ཁྱད་པར་	ཁྱད་པར་	NOUN
རོ་	རོ་	NOUN
། །		PUNCT
དང་པོ་	དང་པོ་	ADJ
ནི་	ནི་	NO_POS
།		PUNCT
སྤྱི་	སྤྱི་	DET
དངོས་པོ་	དངོས་པོ་	NOUN
ར་	ལ་	PART
མེད་	མེད་	VERB
ན་	ལ་	PART
།		PUNCT
རང་མཚན་	རང་མཚན་	NO_POS
སྒྲ་	སྒྲ་	NOUN
འི་	གི་	PART
བརྗོད་བྱ་	བརྗོད་བྱ་	NOUN
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
ལ་	ལ་	PART
།		PUNCT
དེ་ལྟ་ན་	དེ་ལྟ་ན་	NO_POS
རང་མཚན་	རང་མཚན་	NO_POS
ལ་ཆ་	ལ་ཆ་	PROPN
ཤ་	ཤ་	DET
མེད་པ་	མེད་པ་	VERB
ས་	གིས་	PART
།		PUNCT
ཡུལ་ཅན་	ཡུལ་ཅན་	NOUN
ཕྱི་མ་	ཕྱི་མ་	ADJ
དོན་མེད་	དོན་མེད་	ADJ
དུ་ཐལ་	དུ་ཐལ་	NO_POS
བ་	བ་	NOUN
འགྱུར་	འགྱུར་	VERB
རོ་	རོ་	NOUN
ཞེ་ན་	ཅེ་ན་	PART
།		PUNCT
སྒྲ་	སྒྲ་	NOUN
ལ་	ལ་	PART
བློ་	བློ་	NOUN
ངོ་	ངོ་	PART
ར་	ལ་	PART
འདྲེས་པ་	འདྲེས་པ་	VERB
འི་	གི་	PART
དོན་	དོན་	NOUN
རྟག་པ་	རྟག་པ་	VERB
གཅིག་	གཅིག་	NUM
གཅོད་པ་	གཅོད་པ་	VERB
ན་	ལ་	PART
།		PUNCT
སྒྲ་	སྒྲ་	NOUN
མི་རྟག་པ་	མི་རྟག་པ་	OTHER
འི་	གི་	PART
སྒྲ་	སྒྲ་	NOUN
འམ་	གམ་	PART
རྟགས་	རྟགས་	NOUN
ནི་	ནི་	NO_POS
ཆོས་ཅན་	ཆོས་ཅན་	NOUN
།		PUNCT
སྒྲ་	སྒྲ་	NOUN
དེ་	སྟེ་	PART
ལ་	ལ་	PART
རྟག་པ་	རྟག་པ་	VERB
བཅད་པ་	བཅད་པ་	VERB
འི་	གི་	PART
དངོས་པོ་	དངོས་པོ་	NOUN
འི་	གི་	PART
ཆོས་མ་	ཆོས་མ་	NO_POS
ལུས་པ་	ལུས་པ་	VERB
བརྗོད་བྱ་	བརྗོད་བྱ་	NOUN
ར་	ལ་	PART
བྱས་པ་	བྱས་པ་	VERB
ཅི་ཡང་	ཅི་ཡང་	OTHER
མེད་	མེད་	VERB
དེ་	སྟེ་	PART
།		PUNCT
སྒྲ་	སྒྲ་	NOUN
ལ་	ལ་	PART
རྟག་པ་	རྟག་པ་	VERB
གཅིག་	གཅིག་	NUM
གཅོད་པ་	གཅོད་པ་	VERB
འི་	གི་	PART
བྱ་བ་	བྱ་བ་	VERB
བྱེད་པ་	བྱེད་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
ཁྱབ་	ཁྱབ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
དངོས་པོ་	དངོས་པོ་	NOUN
		
རྒྱལ་དབང་	རྒྱལ་དབང་	NOUN
དགེ་	དགེ་	NOUN
།		PUNCT
འདུན་	འདུན་	VERB
གྲུབ་	གྲུབ་	VERB
ཀྱི་	གི་	PART
གསུང་འབུམ་	གསུང་འབུམ་	NOUN
། ་		PUNCT
འགང་	འགང་	NO_POS
གི་	གི་	PART
ཆོ་	ཆོ་	NOUN
།་		PUNCT
རྗོད་པ་	རྗོད་པ་	VERB
བྱེད་པ་	བྱེད་པ་	VERB
ལ་	ལ་	PART
ས་ཆ་	ས་ཆ་	NOUN
མ་	མ་	PART
ལུས་	ལུས་	NOUN
།་		PUNCT
པ་	པ་	OTHER
ར་	ལ་	PART
ནི་	ནི་	NO_POS
རྟོགས་	རྟོགས་	VERB
།་		PUNCT
པ་	པ་	OTHER
ར་	ལ་	PART
འགྱུར་བ་	འགྱུར་བ་	VERB
དངོས་པོ་	དངོས་པོ་	NOUN
འི་	གི་	PART
ནུས་པ་	ནུས་པ་	VERB
འི་	གི་	PART
དབང་	དབང་	NOUN
གིས་	གིས་	PART
ཡིན་པ་	ཡིན་པ་	AUX
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
ཤེས་བྱ་	ཤེས་བྱ་	VERB
ཆོས་ཅན་	ཆོས་ཅན་	NOUN
།		PUNCT
ཡུལ་ཅན་	ཡུལ་ཅན་	NOUN
ཕྱི་མ་	ཕྱི་མ་	ADJ
དོན་མེད་	དོན་མེད་	ADJ
དུ་ཐལ་བ་	དུ་ཐལ་བ་	NO_POS
འི་	གི་	PART
སྐྱོན་མེད་	སྐྱོན་མེད་	ADJ
དེ་	སྟེ་	PART
།		PUNCT
བྱ་	བྱ་	VERB
མི་རྟག་	མི་རྟག་	OTHER
རྗོད་པ་	རྗོད་པ་	VERB
འི་	གི་	PART
སྒྲ་	སྒྲ་	NOUN
འབྲས་བུ་	འབྲས་བུ་	NOUN
དུ་མ་	དུ་མ་	ADJ
རྟེན་	རྟེན་	NOUN
གཅིག་	གཅིག་	NUM
ལ་	ལ་	PART
འཇུག་པ་	འཇུག་པ་	VERB
ར་	ལ་	PART
འགྱུར་བ་	འགྱུར་བ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
གཉིས་པ་	གཉིས་པ་	NUM
ལ་	ལ་	PART
གཉིས་	གཉིས་	NUM
།		PUNCT
སྤྱི་	སྤྱི་	DET
དང་	དང་	NO_POS
གཞི་མཐུན་	གཞི་མཐུན་	NO_POS
རུང་	རུང་	SCONJ
མི་	མི་	PART
རུང་	རུང་	SCONJ
གི་	གི་	PART
ཁྱད་པར་	ཁྱད་པར་	NOUN
།		PUNCT
བརྡ་	བརྡ་	NOUN
སྦྱོར་	སྦྱོར་	VERB
རུང་	རུང་	SCONJ
མི་	མི་	PART
རུང་	རུང་	SCONJ
གི་	གི་	PART
ཁྱད་པར་	ཁྱད་པར་	NOUN
རོ་	རོ་	NOUN
། །		PUNCT
དང་པོ་	དང་པོ་	ADJ
ནི་	ནི་	NO_POS
།		PUNCT
སྤྱི་	སྤྱི་	DET
དངོས་པོ་	དངོས་པོ་	NOUN
ར་	ལ་	PART
མེད་	མེད་	VERB
ན་	ལ་	PART
།་		PUNCT
སྤྱི་	སྤྱི་	DET
དང་	དང་	NO_POS
གཞི་མཐུན་	གཞི་མཐུན་	NO_POS
མི་	མི་	PART
འཐད་	འཐད་	VERB
དོ་	གོ་	PART
ཞེ་ན་	ཅེ་ན་	PART
།		PUNCT
ཤེས་བྱ་	ཤེས་བྱ་	VERB
ཆོས་ཅན་	ཆོས་ཅན་	NOUN
།		PUNCT
སྔོ་	སྔོ་	VERB
མིན་	མིན་	AUX
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
གཅོད་པ་	གཅོད་པ་	VERB
གཅིག་ཅིག་	གཅིག་ཅིག་	NO_POS
སྟོན་པ་	སྟོན་པ་	NOUN
ན་	ལ་	PART
།		PUNCT
གང་	གང་	NO_POS
གི་	གི་	PART
ཚེ་སྔོན་པོ་	ཚེ་སྔོན་པོ་	NO_POS
ཞེས་་	ཞེས་པ་	PART
འི་	གི་	PART
སྒྲ་	སྒྲ་	NOUN
ས་	གིས་	PART
གཞན་	གཞན་	DET
ཨུཏ་པ་	ཨུཏ་པ་	NON_WORD
ལ་	ལ་	PART
མི་	མི་	PART
སྤོང་བ་	སྤོང་བ་	VERB
ར་	ལ་	PART
གནས་	གནས་	NOUN
ཏེ་	སྟེ་	PART
།		PUNCT
སྔོན་པོ་	སྔོན་པོ་	ADJ
དེ་	སྟེ་	PART
ཡི་	གིས་	PART
ནི་	ནི་	NO_POS
ཨུཏ་པ་	ཨུཏ་པ་	NON_WORD
ལ་	ལ་	PART
དེ་	སྟེ་	PART
ལ་	ལ་	PART
ཁྱབ་པ་	ཁྱབ་པ་	VERB
ར་	ལ་	PART
སྣང་བ་	སྣང་བ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
མེ་ཏོག་	མེ་ཏོག་	NOUN
ཨུཏ་པ་	ཨུཏ་པ་	NON_WORD
ལ་	ལ་	PART
སྔོན་པོ་	སྔོན་པོ་	ADJ
ཆོས་ཅན་	ཆོས་ཅན་	NOUN
།		PUNCT
བློ་	བློ་	NOUN
འི་	གི་	PART
ངོ་	ངོ་	PART
ར་	ལ་	PART
བྱ་	བྱ་	VERB
ན་	ནས་	PART
གཞི་མཐུན་པ་	གཞི་མཐུན་པ་	NO_POS
ནི་	ནི་	NO_POS
ཉིད་	ཉིད་	DET
དུ་	ལ་	PART
འགྱུར་བ་	འགྱུར་བ་	VERB
ར་	ལ་	PART
ཐལ་	ཐལ་	VERB
།་		PUNCT
ལྡོག་པ་	ལྡོག་པ་	VERB
གཉིས་	གཉིས་	NUM
དང་	དང་	NO_POS
ལྡན་པ་	ལྡན་པ་	VERB
འི་	གི་	PART
ཆོས་ཅན་	ཆོས་ཅན་	NOUN
གཅིག་པུ་	གཅིག་པུ་	ADJ
ར་	ལ་	PART
ཡང་	ཀྱང་	PART
སྣང་བ་	སྣང་བ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
བུམ་པ་	བུམ་པ་	NOUN
ཞེས་་	ཞེས་པ་	PART
འི་	གི་	PART
སྒྲ་	སྒྲ་	NOUN
དེ་	སྟེ་	PART
ནི་	ནི་	NO_POS
ཆོས་ཅན་	ཆོས་ཅན་	NOUN
།		PUNCT
བུམ་པ་	བུམ་པ་	NOUN
འི་	གི་	PART
དངོས་པོ་	དངོས་པོ་	NOUN
འི་	གི་	PART
ཆོ་	ཆོ་	NOUN
ལ་	ལ་	PART
རེག་པ་	རེག་པ་	VERB
ར་	ལ་	PART
འགྱུར་བ་	འགྱུར་བ་	VERB
དེ་	སྟེ་	PART
ནི་	ནི་	NO_POS
ཁྱོད་	ཁྱོད་	PRON
ལ་	ལ་	PART
ཡོད་	ཡོད་	VERB
ཅེས་	ཅེས་	PART
བྱ་	བྱ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
བུམ་	བུམ་	NOUN
མིན་	མིན་	AUX
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
གཅོད་པ་	གཅོད་པ་	VERB
ར་	ལ་	PART
		
		
བ་	པ་	PART
		
བྱེད་པ་	བྱེད་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
ཆོས་ཅན་	ཆོས་ཅན་	NOUN
།		PUNCT
སྤྱི་	སྤྱི་	DET
དངོས་པོ་བ་	དངོས་པོ་བ་	NOUN
གཅིག་	གཅིག་	NUM
ནི་	ནི་	NO_POS
རྗོད་	རྗོད་	VERB
བྱེད་	བྱེད་	VERB
མིན་པ་	མིན་པ་	VERB
ར་	ལ་	PART
ཐལ་	ཐལ་	VERB
།		PUNCT
སྤྱི་	སྤྱི་	DET
དངོས་པོ་བ་	དངོས་པོ་བ་	NOUN
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
ཚད་མ་	ཚད་མ་	NOUN
ས་	གིས་	PART
ངེས་པ་	ངེས་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
ཏེ་	སྟེ་	PART
།		PUNCT
དེ་	སྟེ་	PART
ཡོད་	ཡོད་	VERB
ན་	ལ་	PART
བློ་	བློ་	NOUN
མ་འཁྲུལ་བ་	མ་འཁྲུལ་བ་	NO_POS
